video_id,url,title,duration,view_count,channel,channel_id,language_code,transcript
tGr1weeIYAU,https://www.youtube.com/watch?v=tGr1weeIYAU,An absolute LAD 👸✨🏳️‍🌈,60.0,5978.0,Comedy Central UK,@comedycentraluk,en,"I was seeing a lad for a while and he
was really nervous about me meeting his
family and I was like look don't be
families love me to be fair though he
was right to be worried because like his
wife and kids
didn't no I'm from a cancel State I am
an absolute lad aren't I and growing up
I was always comfortable with that kind
of lad cuz they're like do you want some
and I was always like yes please
yeah and growing up like there was a
mixture of everyone on the estate like
Irish Indian Jewish polish English and
everyone had a different accent and
growing up some of my best friends were
accents to be
fair nowhere more so than in my house
I'm half Irish half Indian and people
are really perplexed by that mix because
you don't hear about it often they're
like gosh that's unusual Irish Irish and
Indian gosh is that generally how it
comes out is
it John come and meet it have a look
look"
c6SXWu_W62Y,https://www.youtube.com/watch?v=c6SXWu_W62Y,How cats pay their tuition fees… 😽,9.0,1295.0,Comedy Central UK,@comedycentraluk,en,"Cats Don't Give A about you no cats are
like strippers they sit on you and
pretend that they love you that's what
they are okay"
lrH49XVcgsA,https://www.youtube.com/watch?v=lrH49XVcgsA,Hinge Match No. 47's of the world unite 😔🤝🙂,59.0,968.0,Comedy Central UK,@comedycentraluk,en,"I don't mind dating apps like I like
scrolling through it's just like online
shopping it's fun it's true but a lot of
my friends they go on dating apps they
get a bit upset over dating apps they
get upset when they get ghosted and I'm
like why do you care that you've been
ghosted why do you care that a stranger
has rejected you cuz it's not even a
proper rejection cuz they haven't met
you to reject you like I'm sure if they
met you they could figure several things
to reject you
over but why do you care that you've
been ghosted for all you know that
person could have
died cuz no one would tell
you no one would tell you hinge match
number
47 you're not going to know that person
could be an actual
ghost everyone who's ghosted me is
dead I'm sure of
it I'm 100%
certain I hope they are"
9sbjsqKuDxk,https://www.youtube.com/watch?v=9sbjsqKuDxk,"Anyone would be hyping up coco pops at Grandad's house, c'mon now 😎🙌",43.0,3384.0,Comedy Central UK,@comedycentraluk,en,"and now I've got two kids right I got my
boy uh he's five and he can
talk you should do he's five genius kids
are genius right uh he's five and he can
talk my daughter's too just started
speaking right so it's all broken
English so she just copies what he says
but she's ended up sounding like his
hype
man he's like we went to granddad's
house he's like Grandad's house
up late up
late we are cocoa pops BL BL BL BL"
3262PDItzKU,https://www.youtube.com/watch?v=3262PDItzKU,The new Batman is... 🦇,60.0,7369.0,Comedy Central UK,@comedycentraluk,en,"sometimes people say Chris Farley just
because I want to see if I'll do it
what's amazing about Chris Farley has a
he had a movie came out after he passed
away a few months later he a nor
McDonald's movie imagine if that kept
happening Farley kept showing up in
movies be like a Tupac kind of thing 13
years later you going to see Adam
Sandler in some movie and a guy comes up
or the preview comes out before it in a
movie kept so top secret even his
friends never knew it was made this
summer The Legend lives on because Chris
Farley
is Batman
oh my freaking
God I'm the cap from saber I lurk in the
shadows I'm a creature of the night and
have a little bit of what you'd call a
weight problem with Paulie Shore as
Robin uh uh I'm
Lisa you're a little crazy man I'm going
to get motivational on your ass you
might think you know what you're doing
you're up there running around
[Applause]"
4nXrBAxJIuc,https://www.youtube.com/watch?v=4nXrBAxJIuc,Post night out McDonald's and tracksuit bottoms hits different 🤕🍟,55.0,6048.0,Comedy Central UK,@comedycentraluk,en,"what is it with women when they get in
from a night out that really glamorous
person I was with seconds
ago is now wearing an old baggy
trer it makes her look like she sh
herself a pair of old slippers a house C
no makeup she walk out that bedroom
going top night
H go on you got to admit it that was a
top night I'm standing there who the are
you she went in that bedroom looking
like we know new Rider she come out
looking like sha
Rider that with a top night one J"
-525iIQWR6Q,https://www.youtube.com/watch?v=-525iIQWR6Q,'I'm A F***** Dinner Lady' Dan Tiernan's Comedy Side Hustle | Comedy Central Live,59.0,6389.0,Comedy Central UK,@comedycentraluk,en,"I'm a disappointment
I uh I don't do comedy full-time uh my
day job I work in a primary school
I don't know how that's allowed
job I do I'm a lunchtime supervisor
I'm a dinner lady
it's heartbreaking
I'm 26.
26. that's like 11 in dinner later years
a big step for me this job was a huge
step right because before this I worked
at Subway
let me tell you now supervising a child
very different to supervising a sandwich
it is like if you mess a child up you
can't just hide it and eat it on your
break you
of said don't like it when you do that"
Tq9DIYvBgis,https://www.youtube.com/watch?v=Tq9DIYvBgis,Live. Learn. Laugh... 🤴,14.0,535.0,Comedy Central UK,@comedycentraluk,en,"we all know different things doesn't
make us more intelligent than one
another you know I know quite a bit
about the tuders but if you ask me to
show you the vula Hat part in a cast no
idea"
NVYlkuUopgU,https://www.youtube.com/watch?v=NVYlkuUopgU,Those two sounds are a conversation cheat code 🤣,58.0,12486.0,Comedy Central UK,@comedycentraluk,en,"you know Nigerians when they're angry
they start to start out what do you mean
you don't know you don't know nothing
about me at that point he started to
explain he said don't you know African
women don't have to say much in this
life to get by they have two sounds ah
and
eh I said what say what ah and eh that
was the first time I heard her saying
I've heard my mom make sometime but
that's just when she doesn't believe me
she' be like that means you're getting a
beaten that's a different conversation
but she saidh and I hand I was like whoo
what's this no he said you're not
Nigerian how would you know I said well
explain to me go well ah is when you're
confused ah is when you're angry ah is
when you're
flabbergasted we like using big words
discombobulated what so what about a is
when you're relaxed a is when everything
is going okay a is when you see your ex
suffering
that sorry that was for me I just threw
that one in there"
4FMWfF1aNpE,https://www.youtube.com/watch?v=4FMWfF1aNpE,Don't skip leg day! 🦵,55.0,3406.0,Comedy Central UK,@comedycentraluk,en,"everybody in there was like me there
were my peeps they all needed walking
correcting nobody could walk in there so
I came in with my flat foot my wife gave
me a push from the car oh okay I'm going
in
now hello I'm here for my 11:30 I'll do
take a seat to be in shortly thank you
thank you for your help I went took a
seat the next guy came in I'm not
exaggerating it was like he was ice
skating I literally I don't even know
how he was walking forward his legs was
crossing left and right but not forward
it's like he was doing everything like
he kept changing his mind is it that way
or that I have no
idea he might as well just put his hands
behind his back and just G on the whole
Hulk I'm here my 11:45 I set off on foot
at 6:00
a.m. check seat please oh is it all the
way over there very
annoying oh I've kicked you I do that
I'm sorry it's one of the reasons I'm
here"
tGr1weeIYAU,https://www.youtube.com/watch?v=tGr1weeIYAU,An absolute LAD 👸✨🏳️‍🌈,60.0,5978.0,Comedy Central UK,@comedycentraluk,en,"I was seeing a lad for a while and he
was really nervous about me meeting his
family and I was like look don't be
families love me to be fair though he
was right to be worried because like his
wife and kids
didn't no I'm from a cancel State I am
an absolute lad aren't I and growing up
I was always comfortable with that kind
of lad cuz they're like do you want some
and I was always like yes please
yeah and growing up like there was a
mixture of everyone on the estate like
Irish Indian Jewish polish English and
everyone had a different accent and
growing up some of my best friends were
accents to be
fair nowhere more so than in my house
I'm half Irish half Indian and people
are really perplexed by that mix because
you don't hear about it often they're
like gosh that's unusual Irish Irish and
Indian gosh is that generally how it
comes out is
it John come and meet it have a look
look"
